alpha,D,L,rho,lambda,MSE_mean,MSE_std,test_err_mean,test_err_std,train_data_loss_mean,train_reg_loss_mean,train_total_loss_mean,train_total_loss_std,test_err_mean_noise,test_err_std_noise,_alpha,_D,_mse,_mse_std,_test_err_mean,_test_err_std,_train_data_loss_mean,_train_reg_loss_mean,_train_total_loss_mean,_train_total_loss_std,_test_err_mean_noise,_test_err_std_noise
0.005,200.0,2.0,1.0,0.01,1.4652543897343235,0.0068673637887655,845.7069759368896,14.558295879890393,10.254304975271223,21.71853923797607,31.9728442132473,1.3722105023042288,904.8098239898682,15.984017393918714,0.005,200,1.4652543897343235,0.0068673637887655,0.0002114267439842,3.63957396997255e-06,10.254304975271223,21.71853923797607,0.0031972844213247,0.0001372210502304,0.4524049119949341,0.007992008696959357
0.0128571428571428,200.0,2.0,1.0,0.01,1.479563885000053,0.0106384268643982,857.8772735595703,19.979471981357225,10.013048738241196,42.67570459842682,52.688753336668015,0.9693132131302316,921.799913406372,19.07106079237093,0.0128571428571428,200,1.479563885000053,0.0106384268643982,0.0002144693183898,4.9948679953393e-06,10.013048738241196,42.67570459842682,0.0052688753336668,9.693132131302316e-05,0.46089995670318595,0.009535530396185465
0.0207142857142857,100.0,2.0,1.0,0.01,1.430545027498388,0.0264726742869219,837.4390773773193,26.82184987721436,3.329460237175226,15.040988773107529,18.370449010282755,0.4550047443989194,905.6283521652222,26.449304814983197,0.0207142857142857,100,1.430545027498388,0.0264726742869219,0.0002093597693443,6.70546246930355e-06,3.329460237175226,15.040988773107529,0.0018370449010282,4.550047443989194e-05,0.4528141760826111,0.013224652407491598
0.028571,100.0,2.0,1.0,0.01,1.361864442973522,0.022865326626082,804.5175046920776,20.09953919010975,3.492158018052578,18.116731613874435,21.608889631927013,0.4576440128947179,876.7945137023926,21.20175177197105,0.028571,100,1.361864442973522,0.022865326626082,0.000201129376173,5.024884797527401e-06,3.492158018052578,18.116731613874435,0.0021608889631927,4.576440128947179e-05,0.4383972568511963,0.010600875885985525
0.036429,100.0,2.0,1.0,0.01,1.2672398019541475,0.0212598649974998,763.8552532196045,20.57847610867055,3.727519288659096,20.86226850748062,24.589787796139717,0.4740298136155166,840.7797002792358,20.500040080281597,0.036429,100,1.2672398019541475,0.0212598649974998,0.0001909638133049,5.1446190271676e-06,3.727519288659096,20.86226850748062,0.0024589787796139,4.740298136155166e-05,0.42038985013961794,0.010250020040140799
0.044286,100.0,2.0,1.0,0.01,1.15931484158842,0.0242099071775097,720.0321311950684,25.848459366719723,3.97855393961072,23.33015015721321,27.30870409682393,0.4527210656899307,804.4232835769653,25.440389970747148,0.044286,100,1.15931484158842,0.0242099071775097,0.0001800080327987,6.4621148416799e-06,3.97855393961072,23.33015015721321,0.0027308704096823,4.527210656899307e-05,0.4022116417884827,0.012720194985373573
0.052143,100.0,2.0,1.0,0.01,1.1911576004921374,0.022398406050226,703.736029624939,19.651046632063625,4.416634671390057,26.33564430475235,30.752278976142406,0.473475629928524,786.1533527374268,19.29423355407631,0.052143,100,1.1911576004921374,0.022398406050226,0.0001759340074062,4.9127616580159e-06,4.416634671390057,26.33564430475235,0.0030752278976142,4.73475629928524e-05,0.39307667636871335,0.009647116777038155
0.06,100.0,2.0,1.0,0.01,1.134729842458538,0.0226741015259189,669.1252145767212,19.407491781550803,4.740956217050552,28.788041323423386,33.52899754047394,0.5795598248030963,754.2970323562622,20.19525972208998,0.06,100,1.134729842458538,0.0226741015259189,0.0001672813036441,4.851872945387699e-06,4.740956217050552,28.788041323423386,0.0033528997540473,5.795598248030963e-05,0.3771485161781311,0.010097629861044989
0.067857,100.0,2.0,1.0,0.01,1.1544795843410662,0.0312660698281005,648.7195482254028,21.07259601301115,5.2230856865644455,31.76462411880493,36.98770980536938,0.5388407518079775,732.2959403991699,21.663114412118848,0.067857,100,1.1544795843410662,0.0312660698281005,0.0001621798870563,5.26814900325275e-06,5.2230856865644455,31.76462411880493,0.0036987709805369,5.388407518079775e-05,0.36614797019958495,0.010831557206059423
0.075714,100.0,2.0,1.0,0.01,0.973966440818057,0.0185824529438415,595.133056640625,18.70447103649382,5.364543676376343,33.05407649278641,38.41862016916275,0.5086164726899092,690.6245784759521,18.648230478825035,0.075714,100,0.973966440818057,0.0185824529438415,0.0001487832641601,4.6761177591234505e-06,5.364543676376343,33.05407649278641,0.0038418620169162,5.0861647268990914e-05,0.3453122892379761,0.009324115239412517
0.083571,100.0,2.0,1.0,0.01,0.91258596825796,0.0222967367722769,561.9739723205566,19.686359926297293,5.741862013936043,35.18130385875702,40.92316587269306,0.5702295701904139,659.5082855224609,21.56691668275364,0.083571,100,0.91258596825796,0.0222967367722769,0.0001404934930801,4.9215899815743e-06,5.741862013936043,35.18130385875702,0.0040923165872693,5.7022957019041384e-05,0.3297541427612305,0.01078345834137682
0.091429,100.0,2.0,1.0,0.01,0.9205108486297996,0.0228762017486781,544.4515671730042,19.46564845377224,6.215345308184624,37.7590417265892,43.97438703477383,0.4968989845294421,639.2199831008911,20.39711963994568,0.091429,100,0.9205108486297996,0.0228762017486781,0.0001361128917932,4.86641211344305e-06,6.215345308184624,37.7590417265892,0.0043974387034773,4.968989845294421e-05,0.31960999155044556,0.010198559819972839
0.099286,100.0,2.0,1.0,0.01,0.9088157610090049,0.0249682901781202,519.3743581771851,17.343037705145342,6.696046605706215,40.09326475858688,46.7893113642931,0.4954771895235968,615.9364318847656,17.772440005330537,0.099286,100,0.9088157610090049,0.0249682901781202,0.0001298435895442,4.3357594262863006e-06,6.696046605706215,40.09326475858688,0.0046789311364293,4.954771895235968e-05,0.30796821594238283,0.00888622000266527
0.107143,100.0,2.0,1.0,0.01,0.8116096793846062,0.0207732329828254,491.0448317527771,18.735380855415457,6.992311611771584,41.37369954586029,48.366011157631874,0.5414701482967128,593.5553426742554,18.961413300987488,0.107143,100,0.8116096793846062,0.0207732329828254,0.0001227612079381,4.68384521385385e-06,6.992311611771584,41.37369954586029,0.0048366011157631,5.414701482967128e-05,0.2967776713371277,0.009480706650493744
0.115,100.0,2.0,1.0,0.01,0.7316126393048696,0.0206463045579556,460.68052530288696,18.08089999235785,7.464766994118691,43.05909645557403,50.523863449692726,0.6442611117489229,569.0949687957764,19.406333412013677,0.115,100,0.7316126393048696,0.0206463045579556,0.0001151701313257,4.520224998089451e-06,7.464766994118691,43.05909645557403,0.0050523863449692,6.442611117489229e-05,0.2845474843978882,0.009703166706006839
0.122857,100.0,2.0,1.0,0.01,0.7465482839963743,0.0214073236583376,445.2202000617981,18.524846113377777,8.091640807688236,45.626272201538086,53.71791300922632,0.649214300967319,550.6604499816895,19.26298017152529,0.122857,100,0.7465482839963743,0.0214073236583376,0.0001113050500154,4.6312115283444e-06,8.091640807688236,45.626272201538086,0.0053717913009226,6.492143009673191e-05,0.27533022499084475,0.009631490085762645
0.130714,100.0,2.0,1.0,0.01,0.6401927554321981,0.0173276844557558,409.2211756706238,16.99341954013461,8.496567487716675,46.10441589355469,54.60098338127136,0.7634600206615043,522.0276966094971,19.48975114636614,0.130714,100,0.6401927554321981,0.0173276844557558,0.0001023052939176,4.24835488503365e-06,8.496567487716675,46.10441589355469,0.0054600983381271,7.634600206615044e-05,0.26101384830474855,0.009744875573183069
0.138571,100.0,2.0,1.0,0.01,0.660250235991664,0.0218695113217749,398.7729730606079,16.654712113543052,9.274144604802132,49.147502303123474,58.421646907925606,0.704239765593436,510.1131200790405,16.922258348734825,0.138571,100,0.660250235991664,0.0218695113217749,9.969324326515196e-05,4.16367802838575e-06,9.274144604802132,49.147502303123474,0.0058421646907925,7.04239765593436e-05,0.25505656003952026,0.008461129174367412
0.146429,100.0,2.0,1.0,0.01,0.5854021663387816,0.0187637803612217,370.73021841049194,15.038154004349993,9.946071177721024,49.97609204053879,59.92216321825981,0.7142348337416778,488.7168970108032,16.033834638276694,0.146429,100,0.5854021663387816,0.0187637803612217,9.268255460262296e-05,3.7595385010874498e-06,9.946071177721024,49.97609204053879,0.0059922163218259,7.142348337416778e-05,0.24435844850540162,0.008016917319138348
0.154286,100.0,2.0,1.0,0.01,0.5846085061398709,0.0185722418189867,365.07317209243774,14.93175491082143,10.61990462243557,51.91465151309967,62.53455613553524,0.6807177782464738,482.53675174713135,16.942855697849193,0.154286,100,0.5846085061398709,0.0185722418189867,9.12682930231094e-05,3.73293872770535e-06,10.61990462243557,51.91465151309967,0.0062534556135535,6.807177782464739e-05,0.24126837587356567,0.008471427848924597
0.162143,100.0,2.0,1.0,0.01,0.5577303211967777,0.0177203989759649,351.129545211792,13.140277101574238,11.573550581932068,53.65929824113846,65.23284882307053,0.7748192612889799,470.97582149505615,14.743097085898889,0.162143,100,0.5577303211967777,0.0177203989759649,8.7782386302948e-05,3.28506927539355e-06,11.573550581932068,53.65929824113846,0.006523284882307,7.748192612889799e-05,0.2354879107475281,0.007371548542949444
0.17,100.0,2.0,1.0,0.01,0.543840269282309,0.016917077544458,338.98511362075806,13.784447199019834,12.385540917515756,55.455757200717926,67.84129811823368,0.738624567666174,457.2323045730591,14.894547435884448,0.17,100,0.543840269282309,0.016917077544458,8.47462784051895e-05,3.4461117997549504e-06,12.385540917515756,55.455757200717926,0.0067841298118233,7.38624567666174e-05,0.22861615228652954,0.007447273717942224
0.1778571428571428,100.0,2.0,1.0,0.01,0.5466738327424352,0.0177373310049999,330.2820143699646,14.167390597394292,13.328942388296127,57.69027197360992,71.01921436190605,0.8221771196147574,447.17456912994385,16.17101690372627,0.1778571428571428,100,0.5466738327424352,0.0177373310049999,8.257050359249116e-05,3.54184764934855e-06,13.328942388296127,57.69027197360992,0.0071019214361906,8.221771196147574e-05,0.22358728456497193,0.008085508451863134
0.1857142857142857,100.0,2.0,1.0,0.01,0.5187998384369678,0.0162274969492615,323.5809416770935,12.632555007780278,14.549528926610948,58.710124015808105,73.25965294241905,0.91949659739691,444.6735329627991,12.61779910688239,0.1857142857142857,100,0.5187998384369678,0.0162274969492615,8.089523541927335e-05,3.15813875194505e-06,14.549528926610948,58.710124015808105,0.0073259652942419,9.1949659739691e-05,0.22233676648139952,0.006308899553441195
0.1935714285714286,100.0,2.0,1.0,0.01,0.5032654567107855,0.0137428405241912,313.54707384109497,10.707123489518205,15.743477031588554,60.36776626110077,76.11124329268932,1.1062678434041284,435.0525979995727,13.553892732366265,0.1935714285714286,100,0.5032654567107855,0.0137428405241912,7.838676846027375e-05,2.67678087237955e-06,15.743477031588554,60.36776626110077,0.0076111243292689,0.0001106267843404,0.21752629899978634,0.006776946366183132
0.2014285714285714,100.0,2.0,1.0,0.01,0.4654489251684556,0.0118335013146921,297.10476541519165,10.993191062767464,17.433406472206116,60.80636155605316,78.23976802825928,1.2182152019467003,423.8017678260803,13.693645049305768,0.2014285714285714,100,0.4654489251684556,0.0118335013146921,7.42761913537979e-05,2.74829776569185e-06,17.433406472206116,60.80636155605316,0.0078239768028259,0.0001218215201946,0.21190088391304016,0.006846822524652884
0.2092857142857143,100.0,2.0,1.0,0.01,0.4686459050993594,0.0147145732074604,292.3361711502075,13.09727121653645,18.629699885845184,62.650104224681854,81.27980411052704,1.1976383837305635,415.1108012199402,14.46761810903828,0.2092857142857143,100,0.4686459050993594,0.0147145732074604,7.308404278755184e-05,3.2743178041341e-06,18.629699885845184,62.650104224681854,0.0081279804110527,0.000119763838373,0.2075554006099701,0.00723380905451914
0.2171428571428571,100.0,2.0,1.0,0.01,0.4731080089449532,0.0136906400227895,279.2535493373871,12.039757831473487,19.20471039414406,64.91443538665771,84.11914578080177,1.0673358179028396,396.70717334747314,11.964470830794175,0.2171428571428571,100,0.4731080089449532,0.0136906400227895,6.981338733434674e-05,3.0099394578683503e-06,19.20471039414406,64.91443538665771,0.0084119145780801,0.0001067335817902,0.19835358667373656,0.005982235415397087
0.225,100.0,2.0,1.0,0.01,0.4446746709458737,0.0132280193368593,278.424907207489,9.623512919073212,21.726420432329174,65.18406891822815,86.91048935055733,1.2559920692988995,403.82903385162354,12.29755712366936,0.225,100,0.4446746709458737,0.0132280193368593,6.960622680187226e-05,2.4058782297683e-06,21.726420432329174,65.18406891822815,0.0086910489350557,0.0001255992069298,0.20191451692581178,0.00614877856183468
0.232857,100.0,2.0,1.0,0.01,0.4260059251949492,0.0134057356668296,272.12277913093567,13.721118726833168,24.026528656482697,65.96433854103088,89.99086719751358,1.327940657625048,400.9912853240967,12.622668517302548,0.232857,100,0.4260059251949492,0.0134057356668296,6.803069478273389e-05,3.43027968170825e-06,24.026528656482697,65.96433854103088,0.0089990867197513,0.0001327940657625,0.20049564266204833,0.006311334258651274
0.240714,100.0,2.0,1.0,0.01,0.4076634008617955,0.0117049524147286,260.873069524765,9.519392328308252,26.439000010490417,66.56202340126038,93.0010234117508,1.451590896495135,389.34004259109497,12.310240830419271,0.240714,100,0.4076634008617955,0.0117049524147286,6.521826738119126e-05,2.37984808207705e-06,26.439000010490417,66.56202340126038,0.009300102341175,0.0001451590896495,0.19467002129554747,0.006155120415209636
0.248571,100.0,2.0,1.0,0.01,0.3981442585914767,0.0118943445561613,252.8558554649353,10.698813891549117,28.974534779787064,67.1597512960434,96.13428607583046,1.594975889657963,384.6907329559326,13.458326693789992,0.248571,100,0.3981442585914767,0.0118943445561613,6.321396386623381e-05,2.67470347288725e-06,28.974534779787064,67.1597512960434,0.009613428607583,0.0001594975889657,0.1923453664779663,0.006729163346894996
0.256429,100.0,2.0,1.0,0.01,0.3891328233576417,0.0134757585765205,252.15720510482788,10.57301398174456,31.41738858819008,67.999196767807,99.41658535599709,1.9853257886340063,383.73503398895264,11.522999886433023,0.256429,100,0.3891328233576417,0.0134757585765205,6.303930127620695e-05,2.6432534954361e-06,31.41738858819008,67.999196767807,0.0099416585355997,0.0001985325788634,0.19186751699447632,0.005761499943216512
0.264286,100.0,2.0,1.0,0.01,0.3756018562108099,0.011847748604171,245.60040092468265,10.412180207459706,34.82011932134628,68.22881245613098,103.04893177747726,1.6137729516795274,381.8701663017273,12.703834454680184,0.264286,100,0.3756018562108099,0.011847748604171,6.140010023117065e-05,2.6030450518649e-06,34.82011932134628,68.22881245613098,0.0103048931777477,0.0001613772951679,0.19093508315086366,0.0063519172273400915
0.272143,100.0,2.0,1.0,0.01,0.3738787750457352,0.0115961485696813,242.48712182044983,9.492999229302646,36.91687297821045,69.55268120765686,106.46955418586732,1.9544926390738864,375.9037313461304,12.808483812926308,0.272143,100,0.3738787750457352,0.0115961485696813,6.062178045511245e-05,2.37324980732565e-06,36.91687297821045,69.55268120765686,0.0106469554185867,0.0001954492639073,0.1879518656730652,0.006404241906463154
0.28,100.0,2.0,1.0,0.01,0.3665611464682274,0.0124081348913278,236.562837600708,9.530634359666136,39.82745987176895,70.75955188274384,110.5870117545128,1.9549975911201385,370.1771907806397,11.193163155450373,0.28,100,0.3665611464682274,0.0124081348913278,5.9140709400177e-05,2.3826585899165e-06,39.82745987176895,70.75955188274384,0.0110587011754512,0.000195499759112,0.18508859539031985,0.005596581577725186
0.287857,100.0,2.0,1.0,0.01,0.3472092329940991,0.0104738023965963,231.6020495891571,8.948716816747586,45.82726067304611,69.20884478092194,115.03610545396803,1.7881496117858315,371.1616048812866,12.809029773593108,0.287857,100,0.3472092329940991,0.0104738023965963,5.790051239728925e-05,2.23717920418685e-06,45.82726067304611,69.20884478092194,0.0115036105453968,0.0001788149611785,0.18558080244064332,0.006404514886796555
0.295714,100.0,2.0,1.0,0.01,0.3502388203915201,0.0137960480414256,226.39161491394043,11.219529841102194,45.846978187561035,71.69495177268982,117.54192996025084,1.9979344458541484,361.46076345443726,14.107707323670573,0.295714,100,0.3502388203915201,0.0137960480414256,5.65979037284851e-05,2.8048824602755e-06,45.846978187561035,71.69495177268982,0.011754192996025,0.0001997934445854,0.18073038172721861,0.007053853661835286
0.303571,100.0,2.0,1.0,0.01,0.3440247913966511,0.01054933116314,219.82498931884768,8.318075943268957,48.454424262046814,71.77587747573853,120.23030173778534,2.00049313620414,352.8300714492798,12.408235552137846,0.303571,100,0.3440247913966511,0.01054933116314,5.49562473297119e-05,2.0795189858172e-06,48.454424262046814,71.77587747573853,0.0120230301737785,0.0002000493136204,0.1764150357246399,0.006204117776068923
0.311429,100.0,2.0,1.0,0.01,0.3397228768408707,0.0102013222187052,215.55429315567017,8.255681382460256,51.74055057764053,72.98085427284241,124.72140485048294,2.048268228360005,349.6661720275879,9.216588675630968,0.311429,100,0.3397228768408707,0.0102013222187052,5.38885732889175e-05,2.06392034561505e-06,51.74055057764053,72.98085427284241,0.0124721404850482,0.000204826822836,0.17483308601379394,0.004608294337815484
0.319286,100.0,2.0,1.0,0.01,0.3299125080528736,0.0119739289922762,209.98510885238647,9.08870076208868,55.22031396627426,73.01424562931061,128.23455959558487,2.2567460643345783,344.4023423194885,12.75195879961379,0.319286,100,0.3299125080528736,0.0119739289922762,5.2496277213096594e-05,2.27217519052215e-06,55.22031396627426,73.01424562931061,0.0128234559595584,0.0002256746064334,0.17220117115974426,0.006375979399806895
0.327143,100.0,2.0,1.0,0.01,0.3207278389986543,0.0115009940065147,205.7017560005188,8.826995521121594,60.03693610429764,73.0489913225174,133.08592742681503,2.489484019387002,341.3951325416565,10.525325655433909,0.327143,100,0.3207278389986543,0.0115009940065147,5.1425439000129695e-05,2.20674888028035e-06,60.03693610429764,73.0489913225174,0.0133085927426815,0.0002489484019387,0.17069756627082824,0.005262662827716954
0.335,100.0,2.0,1.0,0.01,0.3075398816559667,0.0090390330478994,201.78441333770752,9.084000949274254,66.50409120321274,72.15912938117981,138.66322058439255,2.553666788700193,341.39209938049316,11.32881778208844,0.335,100,0.3075398816559667,0.0090390330478994,5.0446103334426856e-05,2.27100023731855e-06,66.50409120321274,72.15912938117981,0.0138663220584392,0.00025536667887,0.17069604969024657,0.005664408891044219
0.342857,100.0,2.0,1.0,0.01,0.3076259846159764,0.0086271758792707,198.85937643051147,8.318526778787392,68.04194849729538,73.54514920711517,141.58709770441055,2.743405506327347,335.7508502006531,11.173063196386428,0.342857,100,0.3076259846159764,0.0086271758792707,4.971484410762785e-05,2.0796316946967997e-06,68.04194849729538,73.54514920711517,0.014158709770441,0.0002743405506327,0.16787542510032655,0.005586531598193214
0.350714,100.0,2.0,1.0,0.01,0.301638918103245,0.0077300707264039,192.66147637367249,7.1220370092204615,70.79572308063507,74.01884412765503,144.8145672082901,2.8162767136125697,329.1498908996582,9.17883949676933,0.350714,100,0.301638918103245,0.0077300707264039,4.81653690934181e-05,1.7805092523051e-06,70.79572308063507,74.01884412765503,0.014481456720829,0.0002816276713612,0.1645749454498291,0.004589419748384665
0.358571,100.0,2.0,1.0,0.01,0.2988647792768368,0.0104012511265933,190.1079773902893,8.61711438709482,73.67644703388214,74.76518046855927,148.4416275024414,2.876567360311622,326.3182067871094,10.44626810149834,0.358571,100,0.2988647792768368,0.0104012511265933,4.7526994347572304e-05,2.1542785967737e-06,73.67644703388214,74.76518046855927,0.0148441627502441,0.0002876567360311,0.1631591033935547,0.00522313405074917
0.366429,100.0,2.0,1.0,0.01,0.2897189227971113,0.0099194914446618,186.94044733047485,7.464244488790887,80.17905461788177,74.29827296733856,154.47732758522034,2.7801917038131925,325.6434254646301,8.720478691367736,0.366429,100,0.2897189227971113,0.0099194914446618,4.67351118326187e-05,1.8660611221977e-06,80.17905461788177,74.29827296733856,0.015447732758522,0.0002780191703813,0.16282171273231508,0.004360239345683868
0.374286,100.0,2.0,1.0,0.01,0.2855549246331146,0.0094479370480428,182.67267370224,8.251150710794928,83.45726835727692,74.60526549816132,158.06253385543823,3.0398014726432305,320.65150928497314,10.203694701111733,0.374286,100,0.2855549246331146,0.0094479370480428,4.566816842556e-05,2.0627876776987e-06,83.45726835727692,74.60526549816132,0.0158062533855438,0.0003039801472643,0.16032575464248658,0.005101847350555866
0.382143,100.0,2.0,1.0,0.01,0.2764799433310606,0.0086345168217622,179.22286677360535,7.098580218049789,90.00584864616394,74.02663135528564,164.03248000144958,3.055547695876242,319.28250789642334,9.30213602771467,0.382143,100,0.2764799433310606,0.0086345168217622,4.48057166934013e-05,1.7746450545124e-06,90.00584864616394,74.02663135528564,0.0164032480001449,0.0003055547695876,0.15964125394821166,0.004651068013857335
0.39,100.0,2.0,1.0,0.01,0.2758814240193995,0.0080934667925508,175.98706221580505,7.316299104862982,90.20469915866852,75.62321674823761,165.82791590690613,2.994448952321957,312.5312304496765,10.489218945751192,0.39,100,0.2758814240193995,0.0080934667925508,4.3996765553951256e-05,1.8290747762157e-06,90.20469915866852,75.62321674823761,0.0165827915906906,0.0002994448952321,0.15626561522483826,0.005244609472875596
0.397857,100.0,2.0,1.0,0.01,0.2654651576806882,0.0084606294172514,171.6594307422638,7.260871248531203,98.3172882795334,74.45386552810669,172.77115380764008,3.2596624502488383,312.5007381439209,10.67151390049167,0.397857,100,0.2654651576806882,0.0084606294172514,4.291485768556595e-05,1.8152178121328e-06,98.3172882795334,74.45386552810669,0.017277115380764,0.0003259662450248,0.15625036907196044,0.005335756950245835
0.405714,100.0,2.0,1.0,0.01,0.261443018797994,0.0093662912652092,165.66964435577393,7.384803996947915,98.5499883890152,75.26570665836334,173.81569504737854,3.562488926552053,303.84964752197266,11.433648407299849,0.405714,100,0.261443018797994,0.0093662912652092,4.141741108894345e-05,1.84620099923695e-06,98.5499883890152,75.26570665836334,0.0173815695047378,0.0003562488926552,0.15192482376098632,0.005716824203649925
0.413571,100.0,2.0,1.0,0.01,0.2490878622694261,0.0077970795097973,162.31070256233215,7.117795098537759,110.12646412849426,73.1511402130127,183.27760434150696,3.661352860463177,306.75043058395386,9.494292122009936,0.413571,100,0.2490878622694261,0.0077970795097973,4.0577675640583e-05,1.7794487746344e-06,110.12646412849426,73.1511402130127,0.0183277604341506,0.0003661352860463,0.15337521529197692,0.004747146061004968
0.421429,100.0,2.0,1.0,0.01,0.2488734207397366,0.0072395179156771,163.6833188533783,7.2577209158306415,113.25830888748168,74.05852222442627,187.31683111190796,4.201421054948156,306.36189460754395,10.963561812401718,0.421429,100,0.2488734207397366,0.0072395179156771,4.092082971334455e-05,1.81443022895765e-06,113.25830888748168,74.05852222442627,0.0187316831111907,0.0004201421054948,0.15318094730377196,0.005481780906200859
0.429286,100.0,2.0,1.0,0.01,0.2529328083628561,0.0075800936877766,158.825217962265,5.580029711578155,109.84288215637208,76.86018133163452,186.7030634880066,3.345793213486703,294.4707455635071,8.660848627668342,0.429286,100,0.2529328083628561,0.0075800936877766,3.97063044905662e-05,1.3950074278945e-06,109.84288215637208,76.86018133163452,0.0186703063488006,0.0003345793213486,0.14723537278175353,0.004330424313834171
0.4371428571428571,100.0,2.0,1.0,0.01,0.2320550151248945,0.0076318988182774,154.122535943985,6.589123547533376,127.76251757144928,72.17239904403687,199.93491661548617,4.1379318029218295,300.69945526123047,9.8840784652987,0.4371428571428571,100,0.2320550151248945,0.0076318988182774,3.8530633985996255e-05,1.6472808868833e-06,127.76251757144928,72.17239904403687,0.0199934916615486,0.0004137931802921,0.15034972763061524,0.00494203923264935
0.445,100.0,2.0,1.0,0.01,0.2437322055680865,0.0073409113156332,152.30759072303772,6.133352487058529,117.90979039669035,76.89744830131531,194.80723869800568,3.2870767844493622,288.5843849182129,8.064921998720466,0.445,100,0.2437322055680865,0.0073409113156332,3.80768976807594e-05,1.5333381217645998e-06,117.90979039669035,76.89744830131531,0.0194807238698005,0.0003287076784449,0.14429219245910643,0.004032460999360233
0.4528571428571429,100.0,2.0,1.0,0.01,0.2277219053169843,0.0074979686736204,149.48060750961304,6.863296824505537,134.8769555091858,73.76572871208191,208.6426842212677,4.27324776209417,293.7330985069275,10.502566357661564,0.4528571428571429,100,0.2277219053169843,0.0074979686736204,3.737015187740325e-05,1.71582420612635e-06,134.8769555091858,73.76572871208191,0.0208642684221267,0.0004273247762094,0.14686654925346374,0.0052512831788307825
0.460714,100.0,2.0,1.0,0.01,0.2247036169447101,0.0080233013646404,145.65739059448242,6.431052895403044,135.14714860916138,74.45794403553009,209.60509264469147,3.804507099469572,285.6063070297241,8.70937320497364,0.460714,100,0.2247036169447101,0.0080233013646404,3.64143476486206e-05,1.60776322385075e-06,135.14714860916138,74.45794403553009,0.0209605092644691,0.0003804507099469,0.14280315351486206,0.00435468660248682
0.468571,100.0,2.0,1.0,0.01,0.2205848588628187,0.0073350981687814,145.47751760482788,6.069513088650642,145.04832863807678,73.80288183689117,218.85121047496796,4.3626139015169985,288.35699367523193,8.31733594511322,0.468571,100,0.2205848588628187,0.0073350981687814,3.636937940120695e-05,1.51737827216265e-06,145.04832863807678,73.80288183689117,0.0218851210474967,0.0004362613901516,0.14417849683761597,0.0041586679725566095
0.476429,100.0,2.0,1.0,0.01,0.2254188291098792,0.007971065232075,143.93008422851562,6.558981873142439,140.08414387702942,76.43205833435059,216.51620221138,3.279376873986149,283.77550745010376,8.810660964083857,0.476429,100,0.2254188291098792,0.007971065232075,3.5982521057128903e-05,1.6397454682856e-06,140.08414387702942,76.43205833435059,0.021651620221138,0.0003279376873986,0.14188775372505188,0.004405330482041928
0.484286,100.0,2.0,1.0,0.01,0.2146133169811214,0.0070212406587302,137.69350135326383,5.764396777714842,150.2183439731598,74.49711275100708,224.71545672416687,4.201868977092663,280.13775539398193,7.709365730758672,0.484286,100,0.2146133169811214,0.0070212406587302,3.442337533831595e-05,1.4410991944287e-06,150.2183439731598,74.49711275100708,0.0224715456724166,0.0004201868977092,0.14006887769699097,0.0038546828653793362
0.492143,100.0,2.0,1.0,0.01,0.2084441013041116,0.0052434511292386,135.88056135177612,6.058410625983251,156.40822410583496,74.1861275434494,230.59435164928436,4.384101887919891,278.0930862426758,9.140898819947289,0.492143,100,0.2084441013041116,0.0052434511292386,3.3970140337944e-05,1.5146026564958e-06,156.40822410583496,74.1861275434494,0.0230594351649284,0.0004384101887919,0.13904654312133788,0.004570449409973644
0.5,100.0,2.0,1.0,0.01,0.1943791262517271,0.0058454131328986,134.0668283700943,5.057180815152803,177.4789435863495,69.9221875667572,247.4011311531067,4.683530155479756,284.9300289154053,7.445330156089943,0.5,100,0.1943791262517271,0.0058454131328986,3.351670709252355e-05,1.2642952037882e-06,177.4789435863495,69.9221875667572,0.0247401131153106,0.0004683530155479,0.14246501445770263,0.0037226650780449715
